time,open,high,low,close,Volume
2024-07-16,0.844,0.8838,0.8164,0.868,6228871.90000001
2024-07-17,0.8678,0.8917,0.8383,0.8401,7099422
2024-07-18,0.8417,0.8568,0.786,0.8111,5520317.6
2024-07-19,0.8113,0.8642,0.7966,0.8558,5389166.9
2024-07-20,0.8568,0.892,0.8439,0.8507,3822589.6
2024-07-21,0.851,0.8598,0.81,0.8594,3647832.1
2024-07-22,0.8598,0.903,0.8264,0.8313,6082638.6
2024-07-23,0.8312,0.8603,0.8002,0.8149,4600567.8
2024-07-24,0.8135,0.8258,0.7645,0.7707,4412928.1
2024-07-25,0.7704,0.7713,0.7101,0.7499,7119512.00000001
2024-07-26,0.7494,0.7937,0.7467,0.7873,3336940
2024-07-27,0.7877,0.7991,0.7633,0.7844,2362726.4
2024-07-28,0.7843,0.7843,0.7435,0.7496,1435733.4
2024-07-29,0.75,0.7848,0.7361,0.74,3526736
2024-07-30,0.7401,0.7508,0.6894,0.7084,4319267.5
2024-07-31,0.709,0.7262,0.693,0.7074,3880014.4
2024-08-01,0.7072,0.7174,0.6574,0.6956,5520930.5
2024-08-02,0.6954,0.6996,0.634,0.6372,4307218.5
2024-08-03,0.637,0.6526,0.5938,0.6104,4643931.2
2024-08-04,0.6104,0.6293,0.5622,0.5775,5139855
2024-08-05,0.5776,0.5808,0.4623,0.5347,19027681.60000001
2024-08-06,0.5351,0.6159,0.5349,0.6018,8634391.6
2024-08-07,0.6013,0.6499,0.5908,0.6156,8138067.8
2024-08-08,0.6149,0.8725,0.6003,0.8531,23785888.59999998
2024-08-09,0.8534,0.88,0.8248,0.8562,18366175.09999999
2024-08-10,0.8565,0.96,0.8485,0.9197,18444594.19999998
2024-08-11,0.9201,0.9307,0.8581,0.8736,13529159.39999997
2024-08-12,0.8733,1.118,0.8732,1.0146,41592133.39999998
2024-08-13,1.0143,1.0168,0.9324,0.9553,19307032.60000002
2024-08-14,0.9558,0.9733,0.8859,0.9344,15503013.20000001
2024-08-15,0.9341,0.9391,0.8228,0.845,16869691.9
2024-08-16,0.8453,0.8842,0.8058,0.8114,14814518.8
2024-08-17,0.8106,0.8513,0.7977,0.8263,13751497.89999999
2024-08-18,0.8256,0.8569,0.8183,0.8244,10584044.09999999
2024-08-19,0.8246,0.918,0.8108,0.9014,15544880.40000001
2024-08-20,0.9014,0.9314,0.8663,0.8707,12924099.40000001
2024-08-21,0.8705,0.8842,0.833,0.8502,11278422.90000001
2024-08-22,0.8502,0.8652,0.8326,0.8523,6729125.2
2024-08-23,0.8519,1.0376,0.8511,1.0164,24371001.70000005
2024-08-24,1.0165,1.0575,0.9859,1.019,12660587.3
2024-08-25,1.0186,1.0228,0.9586,1.0003,9726701.39999998
2024-08-26,1.001,1.0145,0.9259,0.9275,9776251.80000001
2024-08-27,0.9276,0.9774,0.8325,0.8482,17348084.50000001
2024-08-28,0.848,0.8507,0.7623,0.81,24158141.29999998
2024-08-29,0.8098,0.8549,0.7931,0.8034,13139739.50000001
2024-08-30,0.8032,0.8383,0.7662,0.8317,12958187.6
2024-08-31,0.832,0.836,0.784,0.7963,5060187.7
2024-09-01,0.796,0.8128,0.7567,0.7609,8328355.10000001
2024-09-02,0.761,0.7992,0.7415,0.787,14098861.89999998
2024-09-03,0.787,0.8375,0.7788,0.7854,16541347.79999998
2024-09-04,0.7854,0.8341,0.7489,0.809,16165326.10000002
2024-09-05,0.8087,0.8406,0.7793,0.7972,12509143.39999999
2024-09-06,0.7974,0.8875,0.7889,0.8382,21787150.30000001
2024-09-07,0.838,0.9182,0.828,0.8912,13525563.40000001
2024-09-08,0.8911,0.9902,0.8839,0.9393,22573629.70000004
2024-09-09,0.9398,0.9742,0.8944,0.958,24689991.50000003
2024-09-10,0.9584,0.9715,0.9086,0.9183,18430141.29999998
2024-09-11,0.9184,0.9335,0.867,0.93,18793588.50000001
2024-09-12,0.9299,1.07,0.9274,1.0401,40591253.99999994
2024-09-13,1.0401,1.0487,0.99,1.0285,23085644.29999998
2024-09-14,1.0284,1.0692,1.0023,1.0458,20354058.3
2024-09-15,1.0459,1.1404,1.0421,1.0785,28605831.59999996
2024-09-16,1.0775,1.1286,1.01,1.0421,26399994.80000001
2024-09-17,1.0421,1.19,1.0185,1.17,41497712.10000003
2024-09-18,1.1693,1.3201,1.142,1.3153,61855942.90000004
2024-09-19,1.3147,1.4117,1.3076,1.3805,57137330.69999999
2024-09-20,1.3803,1.5921,1.3501,1.4702,42074957.20000005
2024-09-21,1.4702,1.5124,1.434,1.4848,20106658.30000006
2024-09-22,1.4857,1.6373,1.4225,1.5856,44736449.19999989
2024-09-23,1.5858,1.6489,1.508,1.535,46653652.79999998
2024-09-24,1.5346,1.7971,1.4983,1.7427,50204579.40000003
2024-09-25,1.7425,1.7745,1.6662,1.6978,43790115.99999994
2024-09-26,1.6975,1.7596,1.6039,1.641,46316133.3
2024-09-27,1.6401,1.7346,1.6162,1.6571,35869042.30000001
2024-09-28,1.6572,1.6938,1.6076,1.6884,14849082.40000001
2024-09-29,1.6882,1.8725,1.6275,1.7589,38042960.09999997
2024-09-30,1.7593,1.855,1.7021,1.7742,45963675.10000005
2024-10-01,1.7741,1.933,1.6564,1.7574,76201744.19999997
2024-10-02,1.7574,1.93,1.739,1.8558,71480463.70000012
2024-10-03,1.8555,2.0092,1.6055,1.6635,92892533.7999999
2024-10-04,1.6631,1.8242,1.6242,1.7729,62401005.30000007
2024-10-05,1.773,1.7883,1.6872,1.754,24593584.1
2024-10-06,1.7546,1.8684,1.7079,1.8407,31578681.3
2024-10-07,1.8403,2.1681,1.8369,2.0173,67505882.3
2024-10-08,2.0183,2.1344,1.93,1.9868,53423711.69999998
2024-10-09,1.9869,2.0054,1.8422,1.8748,40190546.19999998
2024-10-10,1.8743,1.9019,1.7458,1.8337,34813740.50000002
2024-10-11,1.8338,2.0879,1.7926,2.0532,45812291.80000004
2024-10-12,2.054,2.2888,1.9981,2.2421,43933695.80000001
2024-10-13,2.2425,2.3661,2.1251,2.3424,37985062.69999999
2024-10-14,2.3437,2.3496,2.2101,2.2504,33181253.40000005
2024-10-15,2.2504,2.2725,1.9732,2.0587,50165713.59999999
2024-10-16,2.0594,2.156,1.9745,2.083,35958650.79999998
2024-10-17,2.083,2.162,1.9954,2.0226,31444736.80000002
2024-10-18,2.0226,2.1522,2.0057,2.1251,28716750.70000003
2024-10-19,2.1249,2.1259,2.0406,2.0618,14183943.09999999
2024-10-20,2.0618,2.1542,2.0436,2.1278,17439710.99999999
2024-10-21,2.128,2.1779,1.9988,2.0088,22567414.50000004
2024-10-22,2.0087,2.032,1.8745,1.938,29372027.10000004
2024-10-23,1.9386,1.996,1.8625,1.9759,27940776.49999998
2024-10-24,1.9757,2.0494,1.9244,1.9358,23076366.79999998
2024-10-25,1.9359,1.9427,1.65,1.7491,35427096.2
2024-10-26,1.7495,1.844,1.6983,1.7923,20405244.50000001
2024-10-27,1.7921,1.8244,1.72,1.7541,18849506.50000002
2024-10-28,1.7544,1.788,1.6001,1.7721,38808290.50000002
2024-10-29,1.7721,2.0976,1.7632,2.0701,60778025.90000003
2024-10-30,2.071,2.1319,1.9782,2.084,31614774.1
2024-10-31,2.0829,2.0981,1.9346,1.9685,27661275.40000001
2024-11-01,1.9686,2.1069,1.9149,1.9879,41897004.70000004
2024-11-02,1.9886,2.0251,1.8673,1.9083,13951086.5
2024-11-03,1.9079,1.9629,1.7717,1.9467,27003744
2024-11-04,1.9463,1.9654,1.792,1.8492,23463871.90000003
2024-11-05,1.849,2.0685,1.8405,2.0098,30000160.90000003
2024-11-06,2.0101,2.3532,1.9999,2.3054,90173704.4999999
2024-11-07,2.3051,2.3894,2.21,2.3205,39810578.59999994
2024-11-08,2.3217,2.3845,2.2059,2.2897,31589782.20000003
2024-11-09,2.2904,2.8494,2.2303,2.7394,58703562.60000001
2024-11-10,2.7397,3.1555,2.69,3.0352,82592283.30000003
2024-11-11,3.0366,3.3179,3.0258,3.278,68372612.19999996
2024-11-12,3.2762,3.3325,2.8242,3.2155,59896787.49999998
2024-11-13,3.2169,3.45,2.8539,3.3091,58526469.60000002
2024-11-14,3.3091,3.53,3.2226,3.3543,46117728.60000005
2024-11-15,3.3542,3.6795,3.1028,3.6107,34640309.80000003
2024-11-16,3.6125,3.9352,3.58,3.7628,42030870.30000001
2024-11-17,3.7609,3.9433,3.5719,3.7853,32732462.30000003
2024-11-18,3.7865,3.9093,3.608,3.7005,28763254.99999999
2024-11-19,3.7014,3.8537,3.6074,3.7284,23683308.29999998
2024-11-20,3.7283,3.8476,3.42,3.5287,37460941.40000002
2024-11-21,3.5286,3.6974,3.3248,3.6282,40603020.19999999
2024-11-22,3.6302,3.6589,3.3925,3.5685,35074319.00000003
2024-11-23,3.5691,3.6653,3.3432,3.4406,32893938.90000003
2024-11-24,3.4408,3.5742,3.1454,3.3953,26096298.3
2024-11-25,3.397,3.488,3.1011,3.192,41360768.89999995
2024-11-26,3.1918,3.5498,2.9694,3.4925,50747888.79999993
2024-11-27,3.4922,3.5081,3.273,3.4371,32577296.69999998
2024-11-28,3.4365,3.6567,3.3961,3.4435,25111872.79999997
2024-11-29,3.4435,3.5577,3.3581,3.487,20856136.19999999
2024-11-30,3.4874,3.5348,3.4114,3.4778,15194298.09999997
2024-12-01,3.478,3.5359,3.3357,3.4782,14057015.6
2024-12-02,3.4787,3.493,3.1737,3.3935,30926519.09999998
2024-12-03,3.3943,3.8815,3.3214,3.6976,55398649.70000002
2024-12-04,3.6982,3.798,3.5211,3.6797,31481927.89999997
2024-12-05,3.6795,4.47,3.5305,4.2322,72425771.19999994
2024-12-06,4.2326,4.49,4.0825,4.2251,38194507.59999999
2024-12-07,4.2248,4.4507,4.1612,4.2633,24421822.80000002
2024-12-08,4.2643,4.4026,4.1235,4.2345,15282738.20000002
2024-12-09,4.234,4.2736,3.3613,3.8392,43405662.49999994
2024-12-10,3.84,3.9002,3.4587,3.7159,43135371.39999996
2024-12-11,3.716,4.4089,3.57,4.3749,44521062.6
2024-12-12,4.375,4.879,4.3575,4.6217,49320696.69999996
2024-12-13,4.622,4.929,4.5414,4.7626,28948182.20000001
2024-12-14,4.7631,4.8454,4.353,4.4589,17142628.70000001
2024-12-15,4.4594,4.8469,4.3527,4.7828,28829973.09999995
2024-12-16,4.7836,4.9577,4.5984,4.6292,28837004.8
2024-12-17,4.6286,4.8696,4.5663,4.6418,19800805.90000001
2024-12-18,4.6415,4.762,4.26,4.3321,27137764.30000004
2024-12-19,4.3331,4.5938,3.9251,4.0717,50463840.60000002
2024-12-20,4.0708,4.6112,3.4873,4.5808,60432925.79999998
2024-12-21,4.5811,4.9079,4.2285,4.3606,41320633.50000005
2024-12-22,4.3615,4.5915,4.1559,4.3221,31303569.39999997
2024-12-23,4.3205,4.7514,4.1004,4.711,40846632.69999995
2024-12-24,4.7111,4.7525,4.4577,4.6021,28910288.09999994
2024-12-25,4.6019,4.6402,4.45,4.4959,12469518.89999999
2024-12-26,4.4963,4.5304,4.144,4.1974,19046908.70000001
2024-12-27,4.1981,4.4133,4.05,4.0782,19343440.60000002
2024-12-28,4.0799,4.259,3.9717,4.2044,14273400.69999999
2024-12-29,4.2032,4.2727,4.0454,4.0848,9654158.90000001
2024-12-30,4.0841,4.3708,3.94,4.1736,23150389.5
2024-12-31,4.1738,4.3423,4.0416,4.1152,15358257.69999998
2025-01-01,4.1141,4.3105,4.04,4.2743,11489110.50000001
2025-01-02,4.2749,4.4604,4.2486,4.3479,13089598.2
2025-01-03,4.3483,4.9876,4.2745,4.983,24705425.7
2025-01-04,4.9841,5.358,4.8381,5.2904,30197819.29999998
2025-01-05,5.2909,5.325,5.1154,5.2428,12166457.99999999
2025-01-06,5.2438,5.37,5.0236,5.092,20368160.50000002
2025-01-07,5.0924,5.1726,4.7467,4.7852,21315282.39999998
2025-01-08,4.7839,4.9161,4.3867,4.8966,30391801.00000002
2025-01-09,4.896,4.8966,4.4957,4.7504,25300429.70000002
2025-01-10,4.7504,5.25,4.7308,5.1208,36094704.49999999
2025-01-11,5.1217,5.1407,4.9,4.9673,14291375.1
2025-01-12,4.9667,4.9802,4.6901,4.7311,11778093.30000001
2025-01-13,4.7315,4.8599,4.2588,4.7461,45201900.30000002
2025-01-14,4.7472,4.7625,4.5388,4.5844,24567988.90000002
2025-01-15,4.5842,4.892,4.4306,4.8347,31399991.29999996
2025-01-16,4.836,4.8403,4.58,4.6753,12932596.1
