time,open,high,low,close,Volume
2016-05-31,12.47142,14.39999,12.45045,14.06591,36005.08442344
2016-06-01,14.064,14.29876,13.44,13.9625,27057.72924222
2016-06-02,14.08999,14.08999,13.601,13.72,18132.48414973
2016-06-03,13.65111,13.94989,13.01001,13.82,13605.06584534
2016-06-04,13.82,13.9,13.3005,13.65,15157.51653618
2016-06-05,13.5655,13.96,13.5655,13.95997,8781.75042666
2016-06-06,13.95997,13.96,13.76951,13.94782,12670.29633542
2016-06-07,13.95,14.67064,13.76,14.509,17013.26677943
2016-06-08,14.509,14.76543,14.3215,14.3879,19669.84607918
2016-06-09,14.41772,14.79997,14.3547,14.45,7011.29262056
2016-06-10,14.4,14.48998,13.8,13.96857,14423.41066658
2016-06-11,13.9204,14.19496,13.77,14.18995,9327.02579395
2016-06-12,14.18995,15.75,14.18,15.66,28582.94021251
2016-06-13,15.6,17.65974,15.56708,17.65865,49225.90369309
2016-06-14,17.62,19.3,16.12,18.86699,67294.57143374
2016-06-15,18.85,18.87481,17.6,18.45,18011.39990594
2016-06-16,18.54,20.92081,18.37002,20.48967,53707.48084938
2016-06-17,20.48964,21.48995,13.511,15.35,274980.55021946
2016-06-18,15.3395,15.49988,10.1,11.2,193283.62120942
2016-06-19,11.2,13.6384,10.62202,12.23579,81526.9920999
2016-06-20,12.2691,12.74485,10.31103,11.7606,73570.17891891
2016-06-21,11.76,13.5,11.11001,13.21691,61683.63554803
2016-06-22,13.267,16.08479,13,13.39,136797.47904959
2016-06-23,13.39,13.92997,12.6,13.6405,64866.77728176
2016-06-24,13.7115,15.1,13.15642,14.41,69008.73869387
2016-06-25,14.41,14.79999,14.00301,14.44,23826.35080714
2016-06-26,14.48278,14.50996,13.7,13.97,14449.11891939
2016-06-27,13.78068,14.323,13.78068,14.09,11454.57819877
2016-06-28,14.09,14.1,11.36218,12.122,82599.20888137
2016-06-29,12.121,13.0279,11.645,12.64999,32307.6220908
2016-06-30,12.641,12.75,12.21,12.4545,24386.02341654
2016-07-01,12.454,12.67105,11.72001,12.17899,21129.28194156
2016-07-02,12.15,12.21,11.85011,12.14377,9444.44600605
2016-07-03,12.04154,12.1147,11.5333,11.74531,11538.5736999
2016-07-04,11.67186,11.899,10.5,11.39999,15239.05021592
2016-07-05,11.4,11.4,9.30631,10.54,57384.66732741
2016-07-06,10.5,11.1,10.2001,10.45771,26406.92691988
2016-07-07,10.6413,10.6413,9.75,10.17,28471.60407339
2016-07-08,10.12,11.68995,10,11.53202,36668.30088035
2016-07-09,11.455,11.54766,10.75,10.98,23983.18350236
2016-07-10,11,11.1,10.75,11.06043,5551.86786147
2016-07-11,11.03429,11.05,10.09876,10.5,26393.42596333
2016-07-12,10.5,10.798,10.45,10.58,18404.59576623
2016-07-13,10.479,10.6459,10.3719,10.4205,10984.17623325
2016-07-14,10.5,11.77,10.5,11.6,36662.30822331
2016-07-15,11.5585,12.69999,11.5277,12.02993,39611.1774585
2016-07-16,11.95,12,11.56,11.7,8821.96556165
2016-07-17,11.7,11.7,11.03,11.24449,18341.35730948
2016-07-18,11.14053,11.69999,10.92168,11.06934,26231.46932978
2016-07-19,11.06,12.09999,11.03,11.719,21564.68112741
2016-07-20,11.45001,13,11.45,12.499,62235.40071766
2016-07-21,12.45851,12.9,12.03,12.679,29895.6743674
2016-07-22,12.63298,15.2392,12.501,14.6695,92272.98548291
2016-07-23,14.6665,15.23,14.001,14.29999,29845.96195813
2016-07-24,14.20776,15,12.2,12.78798,87910.31669
2016-07-25,12.75819,13.87998,12.68158,13.815,33110.36440338
2016-07-26,13.7205,13.82,11.5,11.84952,76253.25100664
2016-07-27,11.95559,13.43533,11.85559,13.03996,37076.15770261
2016-07-28,13.02382,13.09996,12.50112,12.89129,28413.5135085
2016-07-29,12.85,12.88,12.6,12.8,20858.71772981
2016-07-30,12.8,12.8056,12.49,12.49,5941.16637722
2016-07-31,12.44,12.5171,11.5,11.87998,28728.44046833
2016-08-01,11.8905,12.0134,9.2,10.89968,50074.80735976
2016-08-02,10.88,11.15133,7,8.6,319456.93987308
2016-08-03,8.6,10.49978,8.5034,10.37108,104849.32820879
2016-08-04,10.3633,11.60813,10.16288,11.20998,82000.91513588
2016-08-05,11.18176,11.32118,10.67,10.90505,23445.05273037
2016-08-06,10.93,11,10.329,10.94,31919.53955843
2016-08-07,10.94,11.2,10.80052,10.9762,34200.22189759
2016-08-08,10.9599,11.5,10.84396,11.23323,41868.98192138
2016-08-09,11.23336,12.4729,11.2,12.23823,56100.23446972
2016-08-10,12.18971,12.49999,11.9,12.22799,50024.84041896
2016-08-11,12.20181,12.4795,11.65,11.7128,32488.72540848
2016-08-12,11.75573,12.08994,11.58656,11.68583,19335.78812628
2016-08-13,11.73876,11.81408,11.4493,11.5381,10718.74462126
2016-08-14,11.5115,11.72357,11.07502,11.13868,19217.6730901
2016-08-15,11.18,11.43237,10.94,11.18251,12751.26076068
2016-08-16,11.2086,11.50914,11.01585,11.21,12537.9970274
2016-08-17,11.196,11.196,10.71291,10.777,19074.68672165
2016-08-18,10.74,11.08229,10.74,10.8,28798.78940523
2016-08-19,10.80312,10.83449,10.6566,10.66023,3665.47662546
2016-08-20,10.67003,11.38271,10.67003,11.30194,15986.85374344
2016-08-21,11.2748,11.29949,11,11.17001,4926.50946585
2016-08-22,11.17971,11.337,11.04,11.041,7037.85494376
2016-08-23,11.19777,11.22099,10.903,11.0768,15535.56455516
2016-08-24,11.056,11.18677,10.8,11.09,12793.10882694
2016-08-25,11.05085,11.34,11.00002,11.34,19401.45415847
2016-08-26,11.3104,11.40234,11.15003,11.2666,14637.91051677
2016-08-27,11.27,11.29879,11.15,11.16,9216.18582533
2016-08-28,11.16,11.2,11.015,11.02,22432.97875919
2016-08-29,11.02,11.16,10.83836,10.95,10543.2689237
2016-08-30,11,11.35,10.96,11.2999,13322.70373509
2016-08-31,11.18141,11.78492,11.10075,11.61012,9415.44845617
2016-09-01,11.61672,12.54746,11.6,12,45567.1708869
2016-09-02,11.91435,12.33997,11.83189,12.13441,6680.88873228
2016-09-03,12.12,12.38,11.56627,11.8929,11411.48112095
2016-09-04,11.75,11.89995,11.47,11.60411,7301.71353949
2016-09-05,11.73946,11.84,11.56526,11.7894,4497.8190373
2016-09-06,11.79159,11.7958,11.42218,11.66401,5604.87999246
2016-09-07,11.7475,11.8,11.45261,11.58,3804.61516165
2016-09-08,11.63417,11.84,11.35,11.40003,9433.72235078
2016-09-09,11.5029,11.94,11.40001,11.6999,10589.28988623
2016-09-10,11.7004,12.24,11.47283,12.24,8018.33077246
2016-09-11,12.14401,12.2399,11.63,11.75498,6721.62799816
2016-09-12,11.67891,12.01766,11.67592,11.95849,3122.28951225
2016-09-13,11.9416,12.19999,11.89031,11.96181,16911.45291585
2016-09-14,12.03179,12.1169,11.81002,11.9619,13511.81294344
2016-09-15,11.96071,12.22999,11.90601,12.08291,7769.60697753
2016-09-16,11.96085,12.89992,11.95001,12.55131,18328.25163824
2016-09-17,12.48581,12.83,12.4756,12.8075,5626.12586491
2016-09-18,12.66384,13.05,12.12,12.49792,26449.63123967
2016-09-19,12.49629,13.25,12.48919,13.2,15322.41576249
2016-09-20,13.2,14.45,13.11605,14.43979,44544.50263141
2016-09-21,14.28215,14.333,13.15,13.7895,38926.20927885
2016-09-22,13.65918,13.65918,12.3,13.25,20595.5285588
2016-09-23,13.26,13.49,13.10201,13.3115,10035.63846131
2016-09-24,13.31331,13.3249,12.5632,12.9,11099.93313253
2016-09-25,12.8908,13.15728,12.82121,13.05,3604.502963
2016-09-26,13.09,13.19948,12.71005,12.82042,6318.6586452
2016-09-27,12.8323,13.33988,12.8323,13.05083,13411.59957861
2016-09-28,13.13651,13.5,13,13.27085,5715.9020942
2016-09-29,13.34819,13.38998,13.06304,13.09,5838.78047632
2016-09-30,13.08088,13.42997,13.063,13.26576,4463.81487489
2016-10-01,13.25,13.31989,13.1,13.25076,4421.35302082
2016-10-02,13.17721,13.36877,13.15162,13.15611,2335.67488652
2016-10-03,13.15861,13.46,13.14005,13.44396,3695.20006105
2016-10-04,13.44632,13.50886,13.205,13.26172,4106.67035269
2016-10-05,13.32998,13.41182,13.02,13.02,9134.64159879
2016-10-06,13.0909,13.21054,12.65028,12.8757,11145.57627721
2016-10-07,12.8718,13,12.532,12.73078,8247.31643226
2016-10-08,12.68241,12.80048,12.04,12.25,19021.50747859
2016-10-09,12.16439,12.39,11.9,12.06597,13517.60032047
2016-10-10,12.00438,12.06598,11.6,11.76999,6976.79204195
2016-10-11,11.71193,12.23998,11.71193,11.8169,20795.89397247
2016-10-12,11.8,12.09,11.70001,11.85631,15863.60252561
2016-10-13,11.885,12.08,11.79,11.91,25523.00302452
2016-10-14,11.985,12.04779,11.83852,11.93,9071.43303315
2016-10-15,11.89207,11.99743,11.70002,11.9945,5501.11393048
2016-10-16,11.9945,12.0475,11.83715,11.97899,5226.4233108
2016-10-17,11.90028,12.03,11.83001,12.03,11130.2866147
2016-10-18,12.03,12.8995,12,12.48257,12723.37585503
2016-10-19,12.61,12.66407,11.89001,12.03679,10855.81818189
2016-10-20,12.05754,12.29709,12.01007,12.04775,6023.3639998
2016-10-21,12.1561,12.1781,12.05,12.16,3443.64563959
2016-10-22,12.16359,12.28995,12.02,12.211,3692.23284742
2016-10-23,12.2,12.27665,12.02002,12.02002,5388.70518605
2016-10-24,12.02002,12.09,11.93462,11.975,3724.63568376
2016-10-25,11.9475,11.9628,11.12,11.35,24554.77357976
2016-10-26,11.4534,11.6715,11.29661,11.51,4253.83474637
2016-10-27,11.49001,11.56847,11.16,11.5022,4192.78656913
2016-10-28,11.4987,11.65579,10.91054,11.10812,15508.42635571
2016-10-29,11.1,11.1893,9.23786,10.42966,40257.96696183
2016-10-30,10.3361,11.4195,10.20921,11.26309,12818.01930055
2016-10-31,11.20768,12,10.9,10.90001,11357.14382991
2016-11-01,10.90002,11.17359,10.37431,10.7724,23114.84280332
2016-11-02,10.75647,11.19603,10.70167,10.84707,21556.59938509
2016-11-03,10.83455,11.14997,10.7,10.91529,17229.35695236
2016-11-04,10.89539,11.22778,10.8246,11.13347,8685.77049183
2016-11-05,11.247,11.247,10.99971,11.0775,3811.01840003
2016-11-06,11.07785,11.22987,10.94,10.951,3609.53936207
2016-11-07,10.951,11.0574,10.81547,10.88468,7365.00417157
2016-11-08,10.8675,11.04028,10.8,10.8826,12541.10274402
2016-11-09,10.87852,10.87857,10.20222,10.6929,17351.03693945
2016-11-10,10.7026,10.72307,10.5,10.50006,3772.52084276
2016-11-11,10.5,10.61236,10.26001,10.26489,7262.40829166
2016-11-12,10.28111,10.36544,9.56002,9.75,15542.24548682
2016-11-13,9.8685,10.3726,9.78771,10.12356,11547.41392787
2016-11-14,10.08896,10.16999,9.84,10.03473,9119.39445976
2016-11-15,9.90527,10.3726,9.84997,10.15551,10637.97929819
2016-11-16,10.23829,10.37029,9.9002,10.04,10987.83868372
2016-11-17,10.01126,10.21859,9.9,9.92045,8150.43032833
2016-11-18,9.9725,10.0629,9.40036,9.48026,15744.83631717
2016-11-19,9.48001,9.77323,9.48,9.7377,7211.64018579
2016-11-20,9.66704,9.72577,9.5,9.5,5467.63928378
2016-11-21,9.50836,9.66999,9.49032,9.64298,3626.2962211
2016-11-22,9.61,10.3,9.53188,9.88088,12340.54336354
2016-11-23,9.93,9.93496,9.70083,9.80434,4621.33213108
2016-11-24,9.73745,9.78729,8.67149,9.20754,26528.65420188
2016-11-25,9.2173,9.78879,9.18999,9.41057,8470.02748183
2016-11-26,9.4014,9.53569,9.25012,9.2901,2039.5949864
2016-11-27,9.30028,9.31223,8.6,8.99205,20322.97786325
2016-11-28,8.92498,9.04919,8.45,8.67695,9931.91979034
2016-11-29,8.6759,8.6965,7.8,8.14285,37291.82189179
2016-11-30,8.12149,8.69904,8.00005,8.55384,28968.99446837
2016-12-01,8.55,8.67992,8.21146,8.40341,10301.77739865
2016-12-02,8.39,8.39,7.36083,7.6439,33273.67550971
2016-12-03,7.74899,8.14033,7.50001,7.82738,17166.07516789
2016-12-04,7.82735,7.9,7.35019,7.36101,8117.68747178
2016-12-05,7.35,7.65,6.55152,6.7756,22425.26314222
2016-12-06,6.7691,7.89879,5.92005,7.75812,84088.11103333
2016-12-07,7.76531,8.57449,7.27152,8.3242,40276.22785198
2016-12-08,8.35,8.89934,8.19899,8.19899,49086.797919
2016-12-09,8.19899,8.6499,8,8.35578,43988.82885611
2016-12-10,8.36022,8.65999,8.01,8.15,25273.31583712
2016-12-11,8.11331,8.27149,8.07963,8.22757,7119.6102372
2016-12-12,8.2297,8.6,8.13379,8.52,30918.59041872
2016-12-13,8.52,8.52019,8.25673,8.3943,13815.26752861
2016-12-14,8.4513,8.5,8.196,8.21262,15575.95040613
2016-12-15,8.23,8.33,7.72993,7.75679,42856.84938645
2016-12-16,7.84552,7.94999,7.75013,7.81734,11656.93430426
2016-12-17,7.84157,7.94899,7.50347,7.88,19998.79660761
2016-12-18,7.86,7.96869,7.74302,7.8803,22023.59741767
2016-12-19,7.88031,7.89845,7.58,7.61649,16120.36168035
2016-12-20,7.61821,7.77469,7.5205,7.66632,14511.39412834
2016-12-21,7.69415,7.98554,7.60004,7.82815,24478.00814953
2016-12-22,7.85,7.86001,7.50998,7.57487,36663.29577055
2016-12-23,7.55,7.67,7.10546,7.13321,37685.30662807
2016-12-24,7.12261,7.49495,7.11228,7.26,11847.85572538
2016-12-25,7.26,7.319,7.1544,7.1544,6175.30262631
2016-12-26,7.1544,7.29999,7.01012,7.25649,9535.68473053
2016-12-27,7.25649,7.33573,7.07137,7.20999,9585.85886006
2016-12-28,7.12238,7.73443,7.04,7.5484,42148.79751847
2016-12-29,7.57997,8.5624,7.57997,8.3639,109536.37753155
2016-12-30,8.33455,8.49927,8.02121,8.20027,38962.7600581
2016-12-31,8.14884,8.21477,7.94881,8.07,18695.75867565
2017-01-01,8.09999,8.561,8.05109,8.1995,29541.06098389
2017-01-02,8.1995,8.475,8.1,8.3965,21946.76204797
2017-01-03,8.3678,10.09948,8.25668,9.5669,71501.95027487
2017-01-04,9.63,11.12499,9.42001,11.02,117092.38765752
2017-01-05,11.02,11.63786,9.1,10.31859,186143.07619925
2017-01-06,10.1969,10.5,9.5,10.15915,80641.44786193
2017-01-07,10.14618,10.18403,9.54024,9.871,24183.78063951
2017-01-08,9.76164,10.47,9.76164,10.27581,28248.73016812
2017-01-09,10.30282,10.84499,10.10007,10.4014,29018.71215605
2017-01-10,10.40139,10.7069,10.20136,10.51713,37435.71536379
2017-01-11,10.5146,10.686,9.6,9.7998,72871.26875861
2017-01-12,9.70501,10.18991,9.16101,9.75,45469.09626572
2017-01-13,9.7008,9.85858,9.40083,9.7978,16034.26660128
2017-01-14,9.79999,9.89999,9.60162,9.60165,5109.81497106
2017-01-15,9.6658,9.8823,9.66065,9.79079,4696.39046914
2017-01-16,9.76,9.87164,9.59111,9.6081,6762.38572239
2017-01-17,9.61999,10.688,9.61,10.23208,40357.19324679
2017-01-18,10.344,10.5,9.9,10.35,46755.34718016
2017-01-19,10.34624,10.6,10.2,10.44988,23333.86986506
2017-01-20,10.421,10.79221,10.25,10.62001,28205.82147786
2017-01-21,10.65,11,10.57079,10.92204,20455.99327515
2017-01-22,10.92154,11,10.5393,10.78807,16363.37576769
2017-01-23,10.671,11.1971,10.6148,10.80851,24204.45692572
2017-01-24,10.77942,10.77973,10.45063,10.5,16988.98674271
2017-01-25,10.60643,10.667,10.41046,10.50829,12954.78536711
2017-01-26,10.5138,10.691,10.44092,10.54,9977.91942158
2017-01-27,10.51784,10.6532,10.38,10.58636,22735.93169928
2017-01-28,10.5741,10.59996,10.4,10.5254,6203.94558779
2017-01-29,10.52,10.54819,10.40754,10.43361,2087.5595765
2017-01-30,10.46999,10.72889,10.42001,10.43574,15638.81042869
2017-01-31,10.56,10.77419,10.49314,10.66911,12638.62021865
2017-02-01,10.75997,10.7999,10.5279,10.59066,23171.47119416
2017-02-02,10.6548,10.8596,10.56206,10.7705,12651.58883304
2017-02-03,10.7705,10.98073,10.56124,10.98073,23956.94006902
2017-02-04,10.99745,11.46718,10.99745,11.34979,32943.50910074
2017-02-05,11.3437,11.37499,11.14,11.25399,8013.22379474
2017-02-06,11.217,11.35719,11.17423,11.3,9875.16179945
2017-02-07,11.27834,11.54298,11.278,11.43001,17204.18725918
2017-02-08,11.45,11.54367,11.106,11.39262,20674.15223219
2017-02-09,11.38878,11.5,10.4893,10.93949,57808.80626475
2017-02-10,10.93886,11.4078,10.804,11.3495,22975.73589447
2017-02-11,11.34999,11.4455,11.25,11.41999,26778.61805705
2017-02-12,11.38949,11.3993,11.24821,11.3649,9775.38616186
2017-02-13,11.38991,11.39,11.15677,11.31341,10844.38164881
2017-02-14,11.4,13.58998,11.38173,13.1847,116846.64953855
2017-02-15,13.03951,13.171,12.60343,12.99848,50066.25208964
2017-02-16,12.98001,13.02928,12.49,12.9,57710.50404732
2017-02-17,12.9,12.91,12.66963,12.70031,16059.45330669
2017-02-18,12.70152,12.90998,12.70002,12.8,9690.32668867
2017-02-19,12.83904,12.89,12.69,12.80999,5570.16881451
2017-02-20,12.7813,12.91,12.43,12.47,22892.21899404
2017-02-21,12.43,12.84022,12.2288,12.78238,25369.65033514
2017-02-22,12.7305,12.79998,12.62623,12.69549,16677.93543639
2017-02-23,12.6272,13.3,12.6272,13.09401,30950.59584045
2017-02-24,13.19998,13.3,12.56,13.03808,45688.94452967
2017-02-25,13.1,13.75,13.00003,13.5717,32644.97900621
2017-02-26,13.41022,14.46989,13.33035,14.44,81710.08554678
2017-02-27,14.478,15.73988,14.25,15.37071,58114.61757537
2017-02-28,15.37532,16.06055,15.01231,15.63,142838.38647542
2017-03-01,15.62999,17.3,15.45281,17.3,83880.22524516
2017-03-02,17.3,19.23,16.05,18.9871,170852.38716154
2017-03-03,18.98,20.49,16.75,19.11001,182909.91875414
2017-03-04,19.36785,19.9,18.35273,18.58567,45644.34495339
2017-03-05,18.45003,19.47037,17.9,19.03258,41409.43196832
2017-03-06,19.05001,20,18.8,19.5,47203.76571351
2017-03-07,19.38962,19.78522,18.35001,18.82279,69146.41333177
2017-03-08,18.63486,18.72,16.4,16.4,80599.00994275
2017-03-09,16.40001,17.99,15.56,17.59999,108947.57800991
2017-03-10,17.59998,19.75847,15.9,19.25,172527.11198488
2017-03-11,19.24993,21.39997,18.65007,21.28997,116906.88257044
2017-03-12,21.24999,23.398,20.9999,23.30013,122275.02755307
2017-03-13,23.31,30.67504,23.16007,28.19957,290932.80038612
2017-03-14,28.19997,29.83,26.401,28.37047,97315.21033576
2017-03-15,28.37245,34.87775,28.00021,34.75,170932.37672167
2017-03-16,34.74999,45,33.1789,44.7499,329627.18631263
2017-03-17,44.86976,51.9,33.1,42.52908,269649.77786773
2017-03-18,42.52957,43.99995,30.30025,33.202,178213.12369996
2017-03-19,33.49975,44.96982,32.51373,42.36041,134598.95842203
2017-03-20,42.36109,44.74,40.21,41.89,69401.55618859
2017-03-21,41.89003,43.19823,41.02229,42.48308,46211.50619204
2017-03-22,42.00558,42.69665,37.6,41.24972,51561.52662739
2017-03-23,41.2,44,40,42.70261,50996.64901409
2017-03-24,42.71065,52.89999,42.52,51.99,134778.55681341
2017-03-25,51.80011,52.56613,46.7,50,80981.19495964
2017-03-26,49.99934,50.93841,47.90001,49.99999,38621.72887868
2017-03-27,49.99218,51.202,48.05,48.71658,43230.14218806
2017-03-28,48.83888,50.49999,48.11111,50.23688,54142.31248521
2017-03-29,50.23639,53.97999,50,53.01498,83583.67268808
2017-03-30,52.99999,54.97531,51.10001,51.89999,41012.29652505
2017-03-31,51.75,51.75,46.60152,49.6975,73653.10985132
2017-04-01,49.69,51.8,48.56928,50.6398,27022.11745071
2017-04-02,50.62269,51.2713,47.38002,48.4995,45444.42632427
2017-04-03,48.32507,48.4977,42.60848,44.11541,85803.79366675
2017-04-04,43.79901,45.78866,41.18512,44.74849,63498.95514206
2017-04-05,44.40987,47.18919,44.025,45.283,42079.01417201
2017-04-06,45.25004,45.94929,41.01,43.4099,43109.99040496
2017-04-07,43.251,44.8092,41.75001,42.24,16323.42494375
2017-04-08,42.23455,45.79999,42.07233,44.33113,22752.79214088
2017-04-09,44.30502,44.99963,43.21,43.93521,19699.582603
2017-04-10,43.80009,44.79949,42.1,43.7,22565.12288807
2017-04-11,43.7,44.601,43.52,43.95189,11969.4111852
2017-04-12,43.9366,47.94816,42.72,46.5019,41252.03922478
2017-04-13,46.20117,50.961,46.19999,50.0923,57721.03480678
2017-04-14,49.86001,50.0156,46.56381,47.33002,33513.98337716
2017-04-15,47.83868,49.6,47.05008,49.3289,11848.51994051
2017-04-16,48.75013,49,47.5,48.55612,5799.58826998
2017-04-17,48.11168,48.98004,47.5,47.8,18665.18498044
2017-04-18,47.80147,50.7348,47.61293,49.9084,36103.04601862
2017-04-19,49.90853,50.44879,45.27637,48,28468.26727376
2017-04-20,48.00001,49.55,47.25802,49.31,27363.7386562
2017-04-21,49.3399,49.44998,48,48.20003,21812.29153758
2017-04-22,48.20006,48.7465,47.5,48.20001,10995.34341847
2017-04-23,48.20005,48.74,47.60001,48.50386,14106.38908142
2017-04-24,48.68,50.34,48.40015,49.56132,29408.78767664
2017-04-25,49.89998,50.48999,49.55001,49.9,23520.96119394
2017-04-26,49.88999,54.2,49.80094,53.24,63425.66836762
2017-04-27,52.99999,63.05572,52.01098,62.999,97947.61701896
2017-04-28,62.59071,72.24583,61.12194,71.4986,107969.81861993
2017-04-29,71.02015,72.444,66.31,68.775,51152.48517492
2017-04-30,68.81881,78.67571,68.3423,78.367,53607.52437584
2017-05-01,78.36667,81.3,70.00001,74.39977,126233.22319859
2017-05-02,74.39001,77.99768,73.08669,76.541,50964.85342788
2017-05-03,76.70988,81.3,75.23876,80.39984,61629.71689799
2017-05-04,80.39947,94.97999,79.50001,94.39966,123785.35430684
2017-05-05,94.39895,97,85.00002,89.8994,122464.75197774
2017-05-06,89.89871,93.78993,89.01234,92.80645,37145.91676288
2017-05-07,92.8067,94.85985,26,87.4,161218.64202975
2017-05-08,87.4,91.8,70,87.08,107638.69285591
2017-05-09,87.07988,88.499,73.15,86.97999,98849.19311634
2017-05-10,86.70621,91.79955,85.5,88.40562,40442.26709949
2017-05-11,88,90.25,86.50008,88.07932,33297.35234665
2017-05-12,87.89942,90.25,84,84.8832,51139.70886622
2017-05-13,84.90065,88.88,81.74761,88.1,34942.86783607
2017-05-14,88.06949,90,85,88.33819,28753.39897777
2017-05-15,88.76992,94.30994,87.99,90.87,50693.43478371
2017-05-16,90.86928,92.78199,87.4,88.031,43430.9815991
2017-05-17,88.38,89.34999,83.2322,87.70024,48460.77966851
2017-05-18,87.95957,96.485,87.68411,96.08999,76898.00406693
2017-05-19,96.08999,129.21999,95.99994,123,159288.54837255
2017-05-20,123.4159,128.62075,119.56251,122.21001,72694.61144367
2017-05-21,122.21001,145.87111,121.13931,145.25,91850.25116853
2017-05-22,145.29998,175.71,133,155.6,189234.79404443
2017-05-23,155.6,172.79995,150.10008,166.94998,80117.97842568
2017-05-24,166.98979,197.66502,166.00202,185.2399,109397.64674403
2017-05-25,185.23998,207.55,160.09114,168.00011,135526.63350861
2017-05-26,168,194.24999,142.23,158.49995,116016.0113037
2017-05-27,159.06,166,110,151.61111,194963.18784101
2017-05-28,151.61111,180,151.00048,168.28644,78633.29919515
2017-05-29,168.28664,197.89499,160,193.30207,70050.14330345
2017-05-30,193.03443,230.08,186,226.10699,143282.70470396
2017-05-31,226.00102,235,206.41,228.5,130715.40443778
2017-06-01,227.40051,234.57623,208.02,219.00102,116693.06959269
2017-06-02,219.48722,227.98686,215.5,221.5376,50174.41034653
2017-06-03,222.19799,226,219.0111,224.23315,28401.23148095
2017-06-04,224.23335,249.99,223,245.351,86930.04978222
2017-06-05,245.35041,249.69793,241,247.6,43068.37614228
2017-06-06,247.17197,268.7,244.6,263.6,92629.57891583
2017-06-07,263.6,264.99989,244.00001,256.18506,47255.59266679
2017-06-08,255.81184,262,250,260.23792,39404.38848285
2017-06-09,260.25474,279.93299,259.75,279.85015,49979.97275956
2017-06-10,279.54996,340.44,279,326,98600.3767498
2017-06-11,326,347.4411,304.89,333.09999,56209.65848727
2017-06-12,333.76,404.98998,305,385,137627.43026144
2017-06-13,384.99002,398,357,386.12764,65945.3024548
2017-06-14,385.5,392.99999,322,347.23586,109009.44893373
2017-06-15,344.50028,351.62998,265,345.987,207887.70331458
2017-06-16,345.0001,361.31999,315.10002,354.16778,84472.80410784
2017-06-17,353.5,369.9,341.956,368.9527,43410.66205623
2017-06-18,368.9526,381.10999,339,349.5,59441.33406941
2017-06-19,349.5,362.4995,345.96819,356.47989,38396.83184625
2017-06-20,356.47979,365.987,306.99981,348.49999,72707.38811601
2017-06-21,348.49998,353.12,288,324.47996,102715.13676769
2017-06-22,324.47996,330,307.42305,321.60076,54172.72122883
2017-06-23,321.60076,330.125,316.443,325.49642,32395.62946682
2017-06-24,325.49636,329.78999,296,302.15,38621.1623304
2017-06-25,302.98289,308.22939,250.022,276.8101,111570.51440697
2017-06-26,276.81012,287,203,254.48989,233652.72734586
2017-06-27,253.78769,284,208.75113,283.66,174891.18038141
2017-06-28,282.40001,324.5,260,316.2,167410.71277541
