time,open,high,low,close,Volume
2018-10-03,0.034556,0.034631,0.033532,0.033901,172215.524
2018-10-04,0.033901,0.034304,0.03357,0.033777,161036.799
2018-10-05,0.033774,0.034785,0.03346,0.034409,184892.636
2018-10-06,0.034399,0.0345,0.033995,0.034144,138183.973
2018-10-07,0.034144,0.034321,0.033889,0.034228,122929.65
2018-10-08,0.034223,0.03465,0.034003,0.034468,173388.82
2018-10-09,0.034481,0.034637,0.034218,0.034317,162576.744
2018-10-10,0.034319,0.034414,0.034073,0.034185,204182.053
2018-10-11,0.034185,0.034285,0.03048,0.030633,381179.381
2018-10-12,0.030633,0.031748,0.030606,0.031288,241722.363
2018-10-13,0.031299,0.032028,0.031251,0.031807,150620.776
2018-10-14,0.031807,0.032007,0.03086,0.031059,158085.302
2018-10-15,0.031053,0.033435,0.0308,0.031732,436303.837
2018-10-16,0.031757,0.032094,0.03136,0.031838,232077.15
2018-10-17,0.031838,0.032018,0.0314,0.0316,221946.119
2018-10-18,0.0316,0.031749,0.030924,0.031163,216793.623
2018-10-19,0.031163,0.031484,0.031039,0.031383,95286.064
2018-10-20,0.031387,0.03181,0.031285,0.03157,95097.179
2018-10-21,0.031578,0.03186,0.0314,0.031494,83821.507
2018-10-22,0.031487,0.031603,0.03127,0.031413,114465.28
2018-10-23,0.031413,0.031558,0.031063,0.031418,148898.879
2018-10-24,0.031418,0.031473,0.03115,0.031273,131064.636
2018-10-25,0.031274,0.031329,0.031041,0.031223,104742.39
2018-10-26,0.031216,0.031696,0.031118,0.031346,109273.704
2018-10-27,0.031346,0.031489,0.031298,0.031427,98752.745
2018-10-28,0.031423,0.031982,0.03135,0.031616,103299.688
2018-10-29,0.031616,0.031805,0.030834,0.03104,152062.91
2018-10-30,0.031041,0.03124,0.030922,0.031164,119787.712
2018-10-31,0.031165,0.031344,0.03085,0.03119,132035.656
2018-11-01,0.03119,0.03129,0.0311,0.031184,115155.445
2018-11-02,0.031184,0.031687,0.0311,0.031464,133957.915
2018-11-03,0.031464,0.031485,0.0313,0.031353,84467.213
2018-11-04,0.031353,0.033577,0.031264,0.032705,201761.826
2018-11-05,0.032705,0.032845,0.0322,0.032573,143719.901
2018-11-06,0.032561,0.033921,0.032401,0.033869,195035.061
2018-11-07,0.033869,0.034084,0.033175,0.033308,185653.554
2018-11-08,0.033309,0.03356,0.0328,0.032851,155000.223
2018-11-09,0.032851,0.033155,0.03263,0.032844,114030.439
2018-11-10,0.03285,0.033358,0.0328,0.033136,84544.247
2018-11-11,0.033136,0.033218,0.0328,0.032976,86448.707
2018-11-12,0.032976,0.033132,0.032801,0.03299,103848.438
2018-11-13,0.032987,0.03305,0.032349,0.032479,124181.665
2018-11-14,0.03248,0.032523,0.030033,0.031677,322149.201
2018-11-15,0.031679,0.032332,0.031267,0.032026,260594.911
2018-11-16,0.032026,0.032197,0.0312,0.031294,160277.516
2018-11-17,0.031302,0.031601,0.0311,0.03131,134241.033
2018-11-18,0.03131,0.03194,0.03126,0.0316,120896.796
2018-11-19,0.0316,0.031642,0.02904,0.030636,411823.98
2018-11-20,0.030647,0.030946,0.02875,0.029316,712970.833
2018-11-21,0.029319,0.03015,0.028761,0.029671,353292.947
2018-11-22,0.029653,0.029912,0.028894,0.02895,193061.678
2018-11-23,0.028942,0.029199,0.027974,0.028291,244056.77
2018-11-24,0.028295,0.029376,0.028104,0.029216,270075.505
2018-11-25,0.029215,0.029486,0.027855,0.029038,404295.707
2018-11-26,0.029037,0.0292,0.028283,0.028671,320271.264
2018-11-27,0.02866,0.029088,0.027765,0.028761,277443.68
2018-11-28,0.028746,0.029098,0.02791,0.028808,295828.579
2018-11-29,0.0288,0.028912,0.027371,0.027461,274767.411
2018-11-30,0.027464,0.028542,0.0273,0.028158,232763.908
2018-12-01,0.028156,0.028834,0.027818,0.02818,167738.64
2018-12-02,0.028178,0.028341,0.027877,0.028026,147257.616
2018-12-03,0.028026,0.028449,0.0277,0.027983,174282.309
2018-12-04,0.027989,0.028113,0.0277,0.027809,183794.325
2018-12-05,0.027813,0.027896,0.027203,0.027266,187578.403
2018-12-06,0.027272,0.027338,0.025543,0.025976,347300.301
2018-12-07,0.025948,0.027784,0.02463,0.027341,530450.634
2018-12-08,0.027341,0.028134,0.025501,0.026494,332746.829
2018-12-09,0.026484,0.027,0.026085,0.0263,211489.681
2018-12-10,0.026307,0.02645,0.025794,0.026179,174339.845
2018-12-11,0.026176,0.026534,0.025157,0.025962,170092.132
2018-12-12,0.025957,0.026359,0.025827,0.025954,163830.148
2018-12-13,0.025955,0.026536,0.025811,0.026148,209169.864
2018-12-14,0.026164,0.026305,0.025815,0.026,228967.56
2018-12-15,0.026001,0.026163,0.025853,0.026076,154288.115
2018-12-16,0.026085,0.026753,0.026077,0.026231,137636.493
2018-12-17,0.026232,0.027161,0.026161,0.026801,254595.164
2018-12-18,0.026801,0.027586,0.026415,0.027493,347066.626
2018-12-19,0.027493,0.02825,0.026881,0.026954,430273.581
2018-12-20,0.026958,0.028665,0.026751,0.028094,392753.556
2018-12-21,0.028087,0.028747,0.027501,0.028059,331529.632
2018-12-22,0.028051,0.0294,0.027791,0.029165,209087.616
2018-12-23,0.029162,0.033125,0.029133,0.032837,455408.705
2018-12-24,0.032845,0.037672,0.032745,0.034455,585615.65
2018-12-25,0.034468,0.034732,0.032907,0.03407,390213.907
2018-12-26,0.034069,0.035344,0.033409,0.034242,291513.201
2018-12-27,0.034245,0.034432,0.031302,0.031898,281173.985
2018-12-28,0.031899,0.0354,0.031506,0.03525,351840.058
2018-12-29,0.035246,0.037441,0.034141,0.035984,384344.02
2018-12-30,0.035984,0.036534,0.03496,0.036235,291989.233
2018-12-31,0.036234,0.036337,0.0353,0.035536,205103.854
2019-01-01,0.035534,0.037532,0.035315,0.036629,168390.91
2019-01-02,0.036611,0.04005,0.036501,0.039404,347117.744
2019-01-03,0.039415,0.039949,0.038156,0.038846,284859.389
2019-01-04,0.038854,0.04085,0.038551,0.040093,304951.98
2019-01-05,0.0401,0.041752,0.040096,0.040533,312691.91
2019-01-06,0.040532,0.040721,0.038377,0.03857,287921.195
2019-01-07,0.03857,0.038791,0.0373,0.037589,226585.723
2019-01-08,0.03756,0.037756,0.0369,0.037296,226887.581
2019-01-09,0.037297,0.038,0.037139,0.037337,195048.837
2019-01-10,0.037336,0.037445,0.034086,0.034853,397522.165
2019-01-11,0.034853,0.035322,0.033716,0.03462,266180.516
2019-01-12,0.034619,0.034996,0.034177,0.034404,158816.127
2019-01-13,0.034406,0.034448,0.032363,0.032845,194656.594
2019-01-14,0.032844,0.035476,0.032805,0.035005,290289.323
2019-01-15,0.035005,0.035556,0.0329,0.033502,328919.676
2019-01-16,0.033514,0.034779,0.033284,0.033836,277488.071
2019-01-17,0.03383,0.033969,0.033076,0.033647,224507.593
2019-01-18,0.033644,0.033716,0.03295,0.033148,172873.158
2019-01-19,0.033149,0.033768,0.033125,0.033441,173766.455
2019-01-20,0.033441,0.033521,0.032975,0.033214,201346.172
2019-01-21,0.033214,0.033289,0.032412,0.032765,155031.834
2019-01-22,0.032767,0.03316,0.032242,0.033004,207541.999
2019-01-23,0.033004,0.033114,0.0326,0.032773,184231.591
2019-01-24,0.032773,0.032831,0.032222,0.032608,252866.731
2019-01-25,0.032608,0.032987,0.032253,0.032305,188974.532
2019-01-26,0.032299,0.03258,0.032133,0.032341,149788.235
2019-01-27,0.032341,0.032426,0.031549,0.031565,213301.261
2019-01-28,0.031562,0.031735,0.029805,0.030719,341549.102
2019-01-29,0.030718,0.030994,0.030229,0.030619,209233.87
2019-01-30,0.03062,0.031586,0.030444,0.031311,198536.772
2019-01-31,0.031317,0.031762,0.03077,0.030996,191497.371
2019-02-01,0.031006,0.031136,0.03046,0.030827,152161.646
2019-02-02,0.030828,0.031621,0.030767,0.031519,119463.938
2019-02-03,0.03152,0.031668,0.030873,0.031035,127646.523
2019-02-04,0.031038,0.03138,0.030851,0.031078,130147.761
2019-02-05,0.031082,0.031158,0.030813,0.030912,143547.901
2019-02-06,0.030915,0.03105,0.029865,0.030697,198990.791
2019-02-07,0.030705,0.031007,0.030632,0.030738,128210.675
2019-02-08,0.030738,0.033039,0.030601,0.032579,307492.653
2019-02-09,0.032578,0.033041,0.032335,0.032528,173260.635
2019-02-10,0.032528,0.0342,0.03202,0.033999,221987.819
2019-02-11,0.034,0.034123,0.032945,0.033283,202842.894
2019-02-12,0.03329,0.03395,0.032999,0.03371,194257.662
2019-02-13,0.033711,0.03448,0.033586,0.033782,183469.916
2019-02-14,0.033771,0.034371,0.033501,0.033521,155448.019
2019-02-15,0.033531,0.034109,0.0335,0.033764,143522.885
2019-02-16,0.033769,0.03423,0.033715,0.033923,150569.567
2019-02-17,0.033922,0.036994,0.033862,0.03648,351931.559
2019-02-18,0.036478,0.0383,0.036253,0.037368,479848.667
2019-02-19,0.037394,0.03795,0.0366,0.036709,313216.507
2019-02-20,0.036705,0.037631,0.03603,0.037407,265931.326
2019-02-21,0.037397,0.037492,0.036512,0.037,183443.98
2019-02-22,0.037003,0.0374,0.036621,0.037182,152284.966
2019-02-23,0.037183,0.039082,0.036957,0.038312,241438.389
2019-02-24,0.038312,0.03985,0.035218,0.035302,485286.977
2019-02-25,0.035301,0.036778,0.0352,0.036013,362139.768
2019-02-26,0.036005,0.036127,0.035272,0.035766,251329.366
2019-02-27,0.035771,0.03654,0.0341,0.035366,308828.304
2019-02-28,0.035371,0.036003,0.034919,0.035485,340636.881
2019-03-01,0.03548,0.035831,0.035259,0.035388,183802.713
2019-03-02,0.035382,0.035514,0.034285,0.034698,192044.393
2019-03-03,0.034696,0.035159,0.033848,0.034293,141887.382
2019-03-04,0.034293,0.03432,0.03336,0.033825,236375.931
2019-03-05,0.033815,0.0356,0.033731,0.03545,278664.677
2019-03-06,0.035441,0.036099,0.034999,0.035575,216068.012
2019-03-07,0.035576,0.035884,0.03505,0.03532,201075.977
2019-03-08,0.035322,0.03544,0.034199,0.034555,251344.035
2019-03-09,0.034545,0.035382,0.034456,0.034809,269229.58
2019-03-10,0.034809,0.034957,0.034386,0.034567,217252.543
2019-03-11,0.034577,0.034639,0.034072,0.034267,244461.823
2019-03-12,0.034266,0.034849,0.03398,0.034412,227315.909
2019-03-13,0.034404,0.034423,0.03398,0.034068,225940.022
2019-03-14,0.034061,0.0345,0.0335,0.034107,209675.595
2019-03-15,0.034107,0.03503,0.034086,0.034804,210403.893
2019-03-16,0.034802,0.035752,0.034801,0.035175,258855.67
2019-03-17,0.035175,0.035188,0.034519,0.034828,180072.065
2019-03-18,0.034828,0.035248,0.034393,0.034499,171776.606
2019-03-19,0.034495,0.034824,0.034408,0.034494,128082.406
2019-03-20,0.034494,0.034535,0.034135,0.034394,167147.435
2019-03-21,0.034385,0.03444,0.03372,0.033883,197993.608
2019-03-22,0.033872,0.034306,0.033778,0.034093,159803.201
2019-03-23,0.034094,0.034452,0.034061,0.03427,117490.901
2019-03-24,0.034274,0.0343,0.033866,0.034086,141789.581
2019-03-25,0.034089,0.034238,0.033653,0.034029,218046.006
2019-03-26,0.034035,0.034156,0.033804,0.033987,227441.953
2019-03-27,0.033988,0.034734,0.033971,0.034521,252280.777
2019-03-28,0.034522,0.034588,0.0341,0.034234,165385.144
2019-03-29,0.03424,0.03495,0.034108,0.034892,223713.214
2019-03-30,0.034891,0.035409,0.034502,0.034685,200109.866
2019-03-31,0.034677,0.034687,0.03428,0.034482,138406.434
2019-04-01,0.034482,0.034615,0.033843,0.034087,175769.485
2019-04-02,0.034091,0.034114,0.030603,0.033618,564896.131
2019-04-03,0.033624,0.034948,0.031413,0.032438,593600.644
2019-04-04,0.032419,0.032666,0.031413,0.032118,339769.227
2019-04-05,0.032123,0.03336,0.03196,0.032943,239391.599
2019-04-06,0.032943,0.033416,0.032213,0.032808,210001.832
2019-04-07,0.032804,0.03405,0.032466,0.033702,244746.825
2019-04-08,0.033688,0.035259,0.033637,0.034129,439305.137
2019-04-09,0.034129,0.034468,0.03372,0.033906,245537.163
2019-04-10,0.033906,0.034767,0.032553,0.033372,286061.081
